리뷰ID,제품군,제품명,날짜,가격,스킨타입,태그,대분류,소분류,정보밀도(대분류수),별점,긍부정,감성점수,매칭키워드,추출문장,clean_text,리뷰_평균점수,전체_매칭키워드
AH_250826_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.26,-,,,"수분/유분 밸런스, 제형/사용감, 피부 자극","보습/속건조, 순함/저자극, 자극/부작용, 흡수/발림성",5,5점,긍정,2,"민감, 스며, 자극, 촉촉",민감한 피부에도 자극 없이 촉촉하게 스며들고,아누아 어성초 80 수분 진정 앰플 정말 만족해요! 민감한 피부에도 자극 없이 촉촉하게 스며들고 붉은기 진정 효과가 눈에 띄게 좋아서 깜짝 놀랐어요 끈적임 없고 가볍게 발리는데 보습감은 오래가서 데일리 앰플로 딱이에요 피부가 편안해지고 촉촉해져서 앞으로도 꾸준히 사용하려구요! 재구매 의사 200,2.1,"끈적, 데일리, 만족, 민감, 보습, 붉은기, 스며, 자극, 재구매, 진정, 촉촉, 편안"
AH_250826_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.26,-,,,피부 고민 해결,진정/장벽,5,5점,긍정,5,"붉은기, 진정",붉은기 진정 효과가 눈에 띄게 좋아서,아누아 어성초 80 수분 진정 앰플 정말 만족해요! 민감한 피부에도 자극 없이 촉촉하게 스며들고 붉은기 진정 효과가 눈에 띄게 좋아서 깜짝 놀랐어요 끈적임 없고 가볍게 발리는데 보습감은 오래가서 데일리 앰플로 딱이에요 피부가 편안해지고 촉촉해져서 앞으로도 꾸준히 사용하려구요! 재구매 의사 200,2.1,"끈적, 데일리, 만족, 민감, 보습, 붉은기, 스며, 자극, 재구매, 진정, 촉촉, 편안"
AH_250826_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.26,-,,,제형/사용감,끈적임/밀림,5,5점,긍정,2,끈적,깜짝 놀랐어요 끈적임 없고,아누아 어성초 80 수분 진정 앰플 정말 만족해요! 민감한 피부에도 자극 없이 촉촉하게 스며들고 붉은기 진정 효과가 눈에 띄게 좋아서 깜짝 놀랐어요 끈적임 없고 가볍게 발리는데 보습감은 오래가서 데일리 앰플로 딱이에요 피부가 편안해지고 촉촉해져서 앞으로도 꾸준히 사용하려구요! 재구매 의사 200,2.1,"끈적, 데일리, 만족, 민감, 보습, 붉은기, 스며, 자극, 재구매, 진정, 촉촉, 편안"
AH_250826_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.26,-,,,수분/유분 밸런스,보습/속건조,5,5점,보통,0,보습,보습감은 오래가서,아누아 어성초 80 수분 진정 앰플 정말 만족해요! 민감한 피부에도 자극 없이 촉촉하게 스며들고 붉은기 진정 효과가 눈에 띄게 좋아서 깜짝 놀랐어요 끈적임 없고 가볍게 발리는데 보습감은 오래가서 데일리 앰플로 딱이에요 피부가 편안해지고 촉촉해져서 앞으로도 꾸준히 사용하려구요! 재구매 의사 200,2.1,"끈적, 데일리, 만족, 민감, 보습, 붉은기, 스며, 자극, 재구매, 진정, 촉촉, 편안"
AH_250826_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.26,-,,,"구매 가치/편의, 피부 고민 해결","상황/편의, 진정/장벽",5,5점,긍정,1,"데일리, 편안",데일리 앰플로 딱이에요 피부가 편안해지고,아누아 어성초 80 수분 진정 앰플 정말 만족해요! 민감한 피부에도 자극 없이 촉촉하게 스며들고 붉은기 진정 효과가 눈에 띄게 좋아서 깜짝 놀랐어요 끈적임 없고 가볍게 발리는데 보습감은 오래가서 데일리 앰플로 딱이에요 피부가 편안해지고 촉촉해져서 앞으로도 꾸준히 사용하려구요! 재구매 의사 200,2.1,"끈적, 데일리, 만족, 민감, 보습, 붉은기, 스며, 자극, 재구매, 진정, 촉촉, 편안"
AH_250826_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.26,-,,,수분/유분 밸런스,보습/속건조,5,5점,긍정,1,촉촉,촉촉해져서,아누아 어성초 80 수분 진정 앰플 정말 만족해요! 민감한 피부에도 자극 없이 촉촉하게 스며들고 붉은기 진정 효과가 눈에 띄게 좋아서 깜짝 놀랐어요 끈적임 없고 가볍게 발리는데 보습감은 오래가서 데일리 앰플로 딱이에요 피부가 편안해지고 촉촉해져서 앞으로도 꾸준히 사용하려구요! 재구매 의사 200,2.1,"끈적, 데일리, 만족, 민감, 보습, 붉은기, 스며, 자극, 재구매, 진정, 촉촉, 편안"
AH_250826_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.26,-,,,구매 가치/편의,추천/재구매,5,5점,긍정,3,재구매,재구매 의사 200,아누아 어성초 80 수분 진정 앰플 정말 만족해요! 민감한 피부에도 자극 없이 촉촉하게 스며들고 붉은기 진정 효과가 눈에 띄게 좋아서 깜짝 놀랐어요 끈적임 없고 가볍게 발리는데 보습감은 오래가서 데일리 앰플로 딱이에요 피부가 편안해지고 촉촉해져서 앞으로도 꾸준히 사용하려구요! 재구매 의사 200,2.1,"끈적, 데일리, 만족, 민감, 보습, 붉은기, 스며, 자극, 재구매, 진정, 촉촉, 편안"
AH_250826_003,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.26,-,,,제형/사용감,흡수/발림성,4,5점,보통,0,제형,제품으로 기초 갈아탓어요 특히앰플은 찐득한 제형인데,아누아.제품으로 기초 갈아탓어요 특히앰플은 찐득한 제형인데 원래는 트러블이 나야하는데 이건트러블이안나서 맞더라구요 붉은기도 감소하고 보습도 충분해서 여름에도 만족하면서 쓰고있고 겨울은좀더 두껍게 바르면 충분할것같아서 강추. 또한.피지가 많거나 뾰루지가 올라올 때 써주면 피부 진정에 도움을 주고 꾸준히 쓰면 피부결이 정돈되고 울긋불긋한 자국도 완화되는것같아요.,0.3,"만족, 보습, 붉은기, 뾰루지, 제형, 진정, 트러블, 피지"
AH_250826_003,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.26,-,,,피부 고민 해결,트러블/모공,4,5점,보통,0,트러블,원래는 트러블이 나야하는데,아누아.제품으로 기초 갈아탓어요 특히앰플은 찐득한 제형인데 원래는 트러블이 나야하는데 이건트러블이안나서 맞더라구요 붉은기도 감소하고 보습도 충분해서 여름에도 만족하면서 쓰고있고 겨울은좀더 두껍게 바르면 충분할것같아서 강추. 또한.피지가 많거나 뾰루지가 올라올 때 써주면 피부 진정에 도움을 주고 꾸준히 쓰면 피부결이 정돈되고 울긋불긋한 자국도 완화되는것같아요.,0.3,"만족, 보습, 붉은기, 뾰루지, 제형, 진정, 트러블, 피지"
AH_250826_003,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.26,-,,,피부 고민 해결,트러블/모공,4,5점,보통,0,트러블,이건트러블이안나서,아누아.제품으로 기초 갈아탓어요 특히앰플은 찐득한 제형인데 원래는 트러블이 나야하는데 이건트러블이안나서 맞더라구요 붉은기도 감소하고 보습도 충분해서 여름에도 만족하면서 쓰고있고 겨울은좀더 두껍게 바르면 충분할것같아서 강추. 또한.피지가 많거나 뾰루지가 올라올 때 써주면 피부 진정에 도움을 주고 꾸준히 쓰면 피부결이 정돈되고 울긋불긋한 자국도 완화되는것같아요.,0.3,"만족, 보습, 붉은기, 뾰루지, 제형, 진정, 트러블, 피지"
AH_250826_003,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.26,-,,,피부 고민 해결,진정/장벽,4,5점,보통,0,붉은기,맞더라구요 붉은기도 감소하고,아누아.제품으로 기초 갈아탓어요 특히앰플은 찐득한 제형인데 원래는 트러블이 나야하는데 이건트러블이안나서 맞더라구요 붉은기도 감소하고 보습도 충분해서 여름에도 만족하면서 쓰고있고 겨울은좀더 두껍게 바르면 충분할것같아서 강추. 또한.피지가 많거나 뾰루지가 올라올 때 써주면 피부 진정에 도움을 주고 꾸준히 쓰면 피부결이 정돈되고 울긋불긋한 자국도 완화되는것같아요.,0.3,"만족, 보습, 붉은기, 뾰루지, 제형, 진정, 트러블, 피지"
AH_250826_003,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.26,-,,,수분/유분 밸런스,보습/속건조,4,5점,보통,0,보습,보습도 충분해서,아누아.제품으로 기초 갈아탓어요 특히앰플은 찐득한 제형인데 원래는 트러블이 나야하는데 이건트러블이안나서 맞더라구요 붉은기도 감소하고 보습도 충분해서 여름에도 만족하면서 쓰고있고 겨울은좀더 두껍게 바르면 충분할것같아서 강추. 또한.피지가 많거나 뾰루지가 올라올 때 써주면 피부 진정에 도움을 주고 꾸준히 쓰면 피부결이 정돈되고 울긋불긋한 자국도 완화되는것같아요.,0.3,"만족, 보습, 붉은기, 뾰루지, 제형, 진정, 트러블, 피지"
AH_250826_003,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.26,-,,,구매 가치/편의,추천/재구매,4,5점,긍정,1,만족,여름에도 만족하면서,아누아.제품으로 기초 갈아탓어요 특히앰플은 찐득한 제형인데 원래는 트러블이 나야하는데 이건트러블이안나서 맞더라구요 붉은기도 감소하고 보습도 충분해서 여름에도 만족하면서 쓰고있고 겨울은좀더 두껍게 바르면 충분할것같아서 강추. 또한.피지가 많거나 뾰루지가 올라올 때 써주면 피부 진정에 도움을 주고 꾸준히 쓰면 피부결이 정돈되고 울긋불긋한 자국도 완화되는것같아요.,0.3,"만족, 보습, 붉은기, 뾰루지, 제형, 진정, 트러블, 피지"
AH_250826_003,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.26,-,,,"수분/유분 밸런스, 피부 고민 해결","유분/피지, 진정/장벽, 트러블/모공",4,5점,긍정,1,"뾰루지, 진정, 피지",피지가 많거나 뾰루지가 올라올 때 써주면 피부 진정에 도움을 주고,아누아.제품으로 기초 갈아탓어요 특히앰플은 찐득한 제형인데 원래는 트러블이 나야하는데 이건트러블이안나서 맞더라구요 붉은기도 감소하고 보습도 충분해서 여름에도 만족하면서 쓰고있고 겨울은좀더 두껍게 바르면 충분할것같아서 강추. 또한.피지가 많거나 뾰루지가 올라올 때 써주면 피부 진정에 도움을 주고 꾸준히 쓰면 피부결이 정돈되고 울긋불긋한 자국도 완화되는것같아요.,0.3,"만족, 보습, 붉은기, 뾰루지, 제형, 진정, 트러블, 피지"
AH_250827_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.27,-,"건성, 겨울쿨톤, 잡티, 미백",,"구매 가치/편의, 제형/사용감","추천/재구매, 흡수/발림성",2,5점,긍정,3,"만족, 쫀쫀, 추천",쫀쫀해요 직원 분께 추천받아서 사봤는데 만족해여,쫀쫀해요 직원 분께 추천받아서 사봤는데 만족해여,3.0,"만족, 쫀쫀, 추천"
AH_250827_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.27,-,,,구매 가치/편의,가성비/가격,1,5점,긍정,1,"가성비, 세일",순하고 가성비 좋아서 세일 때 마다 꾸준히 사용하고있습니다,순하고 가성비 좋아서 세일 때 마다 꾸준히 사용하고있습니다!,1.0,"가성비, 세일"
AH_250827_003,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.27,-,,재구매,피부 고민 해결,진정/장벽,1,5점,긍정,3,진정,진정효과가 뛰어나요 늘 좋아요 사계절 변화를 느껴요 아누아크림이랑 같이쓰면 더 좋아여,진정효과가 뛰어나요 늘 좋아요 사계절 변화를 느껴요 아누아크림이랑 같이쓰면 더 좋아여,3.0,진정
AH_250828_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.28,-,"복합성, 쿨톤, 블랙헤드, 피지과다",한달이상사용,구매 가치/편의,"가성비/가격, 상황/편의",1,5점,긍정,1,"가격, 데일리",가격에 비해 효과는 조금 아쉬운무난하게 데일리세럼으로좋아요,가격에 비해 효과는 조금 아쉬운무난하게 데일리세럼으로좋아요,1.0,"가격, 데일리"
AH_250828_003,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.28,-,,,피부 고민 해결,트러블/모공,1,5점,부정,-1,"여드름, 좁쌀",좁쌀 여드름이 있다,좁쌀 여드름이 있다? 이거 걍 토너랑 같아 쓰면 됨 바로 없어짐요,-1.0,"여드름, 좁쌀"
AH_250829_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.29,-,,,피부 자극,자극/부작용,1,5점,보통,0,자극,자극을 느끼진 못했지만 아직 엄청난 효과도 못봤어요 더 꾸준히 써볼게요,아누아 라인 구매해서 바르고 있는데 자극을 느끼진 못했지만 아직 엄청난 효과도 못봤어요 더 꾸준히 써볼게요,0.0,자극
AH_250829_003,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.29,-,,"한달이상사용, 재구매",피부 고민 해결,진정/장벽,1,5점,긍정,3,진정,너무 좋아요 계속 쓰면 진정도 됩니다 앞으로 진정엔 이 제품만 쓸 것 같아요,너무 좋아요 계속 쓰면 진정도 됩니다 앞으로 진정엔 이 제품만 쓸 것 같아요,3.0,진정
AH_250830_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.30,-,,"한달이상사용, 재구매",구매 가치/편의,가성비/가격,1,5점,긍정,1,세일,세일 때 구입해서 잘 사용하고 있어용 무난하게 사용하기 좋습니당,세일 때 구입해서 잘 사용하고 있어용 무난하게 사용하기 좋습니당,1.0,세일
AH_250830_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.30,-,,,구매 가치/편의,가성비/가격,1,5점,긍정,2,가성비,바르기 너무 좋아요 가성비 듸짐요,두통째 구매했어요 그녕저냥 아침에 세안하고 바르기 너무 좋아요 가성비 듸짐요,2.0,가성비
AH_250831_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.31,-,,한달이상사용,피부 고민 해결,진정/장벽,1,5점,긍정,3,진정,수분 진정이러서 넘 좋은데 왜인지모르게 엄청발리 다씀 양이좀적나,수분 진정이러서 넘 좋은데 왜인지모르게 엄청발리 다씀 양이좀적나,3.0,진정
AH_250831_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.08.31,-,,,구매 가치/편의,추천/재구매,1,5점,보통,0,선물,직장동료 선물로 샀어요,직장동료 선물로 샀어요. 아누아 팩 써보니 맘에들어서 믿고 사요.,0.0,선물
AH_250901_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.01,-,,,수분/유분 밸런스,보습/속건조,1,5점,보통,0,건조,남자친구 피부가 건조해서,남자친구 피부가 건조해서 사줬는데 촉촉하고 마음에 들어서 맨날 쓰고있대용,0.5,"건조, 촉촉"
AH_250901_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.01,-,,,수분/유분 밸런스,보습/속건조,1,5점,긍정,1,촉촉,촉촉하고,남자친구 피부가 건조해서 사줬는데 촉촉하고 마음에 들어서 맨날 쓰고있대용,0.5,"건조, 촉촉"
AH_250909_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.09,-,,재구매,피부 고민 해결,진정/장벽,3,4점,긍정,1,진정,진정은 사실 잘 모르겠는데,진정은 사실 잘 모르겠는데 흡수 잘 하면 완전 말랑쫀쪼니 그 잡채볶음밥이 돼서 화장전에 쓰면 조아요,0.3,"진정, 화장, 흡수"
AH_250909_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.09,-,,재구매,제형/사용감,흡수/발림성,3,4점,보통,0,흡수,흡수 잘 하면 완전 말랑쫀쪼니 그 잡채볶음밥이 돼서,진정은 사실 잘 모르겠는데 흡수 잘 하면 완전 말랑쫀쪼니 그 잡채볶음밥이 돼서 화장전에 쓰면 조아요,0.3,"진정, 화장, 흡수"
AH_250909_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.09,-,,재구매,구매 가치/편의,상황/편의,3,4점,보통,0,화장,화장전에 쓰면 조아요,진정은 사실 잘 모르겠는데 흡수 잘 하면 완전 말랑쫀쪼니 그 잡채볶음밥이 돼서 화장전에 쓰면 조아요,0.3,"진정, 화장, 흡수"
AH_250909_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.09,-,,한달이상사용,"수분/유분 밸런스, 피부 자극","보습/속건조, 순함/저자극, 자극/부작용",3,5점,긍정,5,"건조, 자극, 자극없",건조한 사람들 이거 꼭 쓰셈 솔직히 아누아는 자극없고,건조한 사람들 이거 꼭 쓰셈 솔직히 아누아는 자극없고 진짜 피부에 너무 좋은 제품 이거 쓰면 피부 진짜 진정됨 제발 자기전에 얼굴에 바르고 자셈,4.0,"건조, 자극, 자극없, 진정"
AH_250909_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.09,-,,한달이상사용,피부 고민 해결,진정/장벽,3,5점,긍정,3,진정,진짜 피부에 너무 좋은 제품 이거 쓰면 피부 진짜 진정됨 제발 자기전에 얼굴에 바르고,건조한 사람들 이거 꼭 쓰셈 솔직히 아누아는 자극없고 진짜 피부에 너무 좋은 제품 이거 쓰면 피부 진짜 진정됨 제발 자기전에 얼굴에 바르고 자셈,4.0,"건조, 자극, 자극없, 진정"
AH_250912_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.12,-,,한달이상사용,피부 고민 해결,트러블/모공,1,5점,보통,0,트러블,사춘기딸이 이거 쓰고 피부 트러블이 안생긴다고 하네요,사춘기딸이 이거 쓰고 피부 트러블이 안생긴다고 하네요. 진정에 효과가 좋은가봐요,1.5,"진정, 트러블"
AH_250912_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.12,-,,한달이상사용,피부 고민 해결,진정/장벽,1,5점,긍정,3,진정,진정에 효과가 좋은가봐요,사춘기딸이 이거 쓰고 피부 트러블이 안생긴다고 하네요. 진정에 효과가 좋은가봐요,1.5,"진정, 트러블"
AH_250912_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.12,-,,한달이상사용,수분/유분 밸런스,유분/피지,2,5점,보통,0,"유분, 유분기",현재 이마 유분기 많은 복합성이고,현재 이마 유분기 많은 복합성이고 안 무거워서 잘 쓰고 있어요 확실히 진정효과가 있는 듯 해요 브랜드도 넘나 믿을만한 브랜드라서 잘 쓰고 있습니댜!,2.5,"유분, 유분기, 진정"
AH_250912_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.12,-,,한달이상사용,피부 고민 해결,진정/장벽,2,5점,긍정,5,진정,있어요 확실히 진정효과가 있는 듯 해요 브랜드도 넘나 믿을만한 브랜드라서,현재 이마 유분기 많은 복합성이고 안 무거워서 잘 쓰고 있어요 확실히 진정효과가 있는 듯 해요 브랜드도 넘나 믿을만한 브랜드라서 잘 쓰고 있습니댜!,2.5,"유분, 유분기, 진정"
AH_250913_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.13,-,,,구매 가치/편의,추천/재구매,2,5점,보통,0,선물,친구 아이한테 선물로 사서 보냈는데 사용하기 편하고,친구 아이한테 선물로 사서 보냈는데 사용하기 편하고. 진정효과도 있다고 합니다. 수고하세요,1.0,"선물, 진정"
AH_250913_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.13,-,,,피부 고민 해결,진정/장벽,2,5점,긍정,2,진정,진정효과도 있다고 합니다,친구 아이한테 선물로 사서 보냈는데 사용하기 편하고. 진정효과도 있다고 합니다. 수고하세요,1.0,"선물, 진정"
AH_250913_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.13,-,,,"구매 가치/편의, 피부 고민 해결","진정/장벽, 추천/재구매, 트러블/모공",2,5점,긍정,4,"여드름, 진정, 추천",효과가 엄청 잘 나타나진 않지만 진정되는게 느껴져요 여드름성 피부에 추천합니다,효과가 엄청 잘 나타나진 않지만 진정되는게 느껴져요 여드름성 피부에 추천합니다,4.0,"여드름, 진정, 추천"
AH_250916_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.16,-,,,피부 고민 해결,트러블/모공,2,5점,긍정,1,여드름,여드름에 좋은 상품이에요,여드름에 좋은 상품이에요. 향은 무향이고 역시 믿고 쓰는 아누아에요.,1.0,"여드름, 향"
AH_250916_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.16,-,,,구매 가치/편의,상황/편의,2,5점,긍정,1,향,향은 무향이고 역시 믿고 쓰는 아누아에요,여드름에 좋은 상품이에요. 향은 무향이고 역시 믿고 쓰는 아누아에요.,1.0,"여드름, 향"
AH_250924_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.24,-,,,구매 가치/편의,추천/재구매,2,5점,긍정,1,추천,친구 추천으로 구매했는데,친구 추천으로 구매했는데 역시는 역시에요아누아 짱 이거쓰고 여드름 조금 없어졋어요,0.5,"여드름, 추천"
AH_250924_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.24,-,,,피부 고민 해결,트러블/모공,2,5점,보통,0,여드름,여드름 조금 없어졋어요,친구 추천으로 구매했는데 역시는 역시에요아누아 짱 이거쓰고 여드름 조금 없어졋어요,0.5,"여드름, 추천"
AH_250924_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.24,-,,"한달이상사용, 재구매",피부 자극,자극/부작용,3,5점,긍정,3,자극,자극 일도 없고,자극 일도 없고 보습에도 엄청 좋고요 쓰고 나서 화장 진짜 잘먹어요,2.3,"보습, 자극, 화장"
AH_250924_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.24,-,,"한달이상사용, 재구매",수분/유분 밸런스,보습/속건조,3,5점,긍정,2,보습,보습에도 엄청 좋고요 쓰고,자극 일도 없고 보습에도 엄청 좋고요 쓰고 나서 화장 진짜 잘먹어요,2.3,"보습, 자극, 화장"
AH_250924_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.09.24,-,,"한달이상사용, 재구매",구매 가치/편의,상황/편의,3,5점,긍정,2,화장,화장 진짜 잘먹어요,자극 일도 없고 보습에도 엄청 좋고요 쓰고 나서 화장 진짜 잘먹어요,2.3,"보습, 자극, 화장"
AH_251001_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.01,-,,재구매,피부 고민 해결,진정/장벽,1,4점,긍정,2,진정,샀어요 진정에 좋은것 같고,어성초 세트바리로 바르려고 샀어요 진정에 좋은것 같고 복합성인데 잘 맞습니다.,2.0,진정
AH_251001_003,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.01,-,,,피부 고민 해결,트러블/모공,1,5점,보통,0,여드름,10통 넘게 비운듯 여드름 났을때는 이거 발라주고,아 진짜 이건 혁명임 진짜 와 이것만 지금 구라 하나도 안치고 10통 넘게 비운듯 여드름 났을때는 이거 발라주고 자면 여드름이 실종더있음,0.0,여드름
AH_251001_003,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.01,-,,,피부 고민 해결,트러블/모공,1,5점,보통,0,여드름,자면 여드름이 실종더있음,아 진짜 이건 혁명임 진짜 와 이것만 지금 구라 하나도 안치고 10통 넘게 비운듯 여드름 났을때는 이거 발라주고 자면 여드름이 실종더있음,0.0,여드름
AH_251001_004,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.01,-,,한달이상사용,수분/유분 밸런스,보습/속건조,2,5점,긍정,2,보습,딱히 엄청 좋은줄은 모르겠어요 보습감도 그저 그렇고,딱히 엄청 좋은줄은 모르겠어요 보습감도 그저 그렇고 향도 그저그래요,1.0,"보습, 향"
AH_251001_004,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.01,-,,한달이상사용,구매 가치/편의,상황/편의,2,5점,보통,0,향,향도 그저그래요,딱히 엄청 좋은줄은 모르겠어요 보습감도 그저 그렇고 향도 그저그래요,1.0,"보습, 향"
AH_251002_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.02,-,,한달이상사용,피부 고민 해결,진정/장벽,1,5점,보통,0,예민,남자친구가 피부 각질이렁 예민한 피부인데,남자친구가 피부 각질이렁 예민한 피부인데 이거는 피부도 안따가워서 좋았대용,0.0,예민
AH_251006_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.06,-,"트러블성, 봄웜톤, 잡티, 트러블",한달이상사용,피부 고민 해결,진정/장벽,2,4점,긍정,4,진정,꾸준히 사용하니까 확실히 피부가 진정되는게 보이긴 했는데,꾸준히 사용하니까 확실히 피부가 진정되는게 보이긴 했는데 빠른 효과를 바라시는 분들이 쓰시기엔 비추드려요,1.0,"비추, 진정"
AH_251006_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.06,-,"트러블성, 봄웜톤, 잡티, 트러블",한달이상사용,구매 가치/편의,추천/재구매,2,4점,부정,-2,비추,빠른 효과를 바라시는 분들이 쓰시기엔 비추드려요,꾸준히 사용하니까 확실히 피부가 진정되는게 보이긴 했는데 빠른 효과를 바라시는 분들이 쓰시기엔 비추드려요,1.0,"비추, 진정"
AH_251011_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.11,-,,재구매,수분/유분 밸런스,보습/속건조,2,5점,보통,0,건조,남자친구 피부가 건조하고,남자친구 피부가 건조하고 예민햐서 저본에 한번 사줬었는데 촉촉하다구해서 하나더 샀어용,0.3,"건조, 예민, 촉촉"
AH_251011_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.11,-,,재구매,피부 고민 해결,진정/장벽,2,5점,보통,0,예민,예민햐서,남자친구 피부가 건조하고 예민햐서 저본에 한번 사줬었는데 촉촉하다구해서 하나더 샀어용,0.3,"건조, 예민, 촉촉"
AH_251011_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.11,-,,재구매,수분/유분 밸런스,보습/속건조,2,5점,긍정,1,촉촉,촉촉하다구해서,남자친구 피부가 건조하고 예민햐서 저본에 한번 사줬었는데 촉촉하다구해서 하나더 샀어용,0.3,"건조, 예민, 촉촉"
AH_251011_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.11,-,"봄웜톤, 트러블, 민감성",,"구매 가치/편의, 피부 고민 해결","가성비/가격, 진정/장벽",2,5점,긍정,3,"가격, 진정",가격에 비해 용량은 너무 아쉽지만 그래도 진정에 효과가 뛰어난 것 같아용,가격에 비해 용량은 너무 아쉽지만 그래도 진정에 효과가 뛰어난 것 같아용! 이거 쓰고 홍조가 줄어든 느낌이에요,1.5,"가격, 진정, 홍조"
AH_251011_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.11,-,"봄웜톤, 트러블, 민감성",,피부 고민 해결,진정/장벽,2,5점,보통,0,홍조,이거 쓰고 홍조가 줄어든 느낌이에요,가격에 비해 용량은 너무 아쉽지만 그래도 진정에 효과가 뛰어난 것 같아용! 이거 쓰고 홍조가 줄어든 느낌이에요,1.5,"가격, 진정, 홍조"
AH_251014_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.14,-,,"한달이상사용, 재구매",제형/사용감,흡수/발림성,2,5점,긍정,1,쫀쫀,쫀쫀하고,쫀쫀하고 촉촉해요 간절기나 겨울에 바르기 좋아요 한통다쓰고 또삿어요,1.5,"쫀쫀, 촉촉"
AH_251014_001,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.14,-,,"한달이상사용, 재구매",수분/유분 밸런스,보습/속건조,2,5점,긍정,2,촉촉,촉촉해요 간절기나 겨울에 바르기 좋아요 한통다쓰고,쫀쫀하고 촉촉해요 간절기나 겨울에 바르기 좋아요 한통다쓰고 또삿어요,1.5,"쫀쫀, 촉촉"
AH_251014_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.14,-,,,피부 고민 해결,진정/장벽,4,4점,긍정,1,진정,진정돠고,진정돠고 좋아요 보습으로 강력한거같아요 추천 해요오 데일리로 밤에 사용하기 젛을듯 흡수 잘되요 수분감 충분했어요,1.5,"데일리, 보습, 수분감, 진정, 추천, 흡수"
AH_251014_002,앰플,어성초 80 수분 진정 앰플 30ml,2025.10.14,-,,,"구매 가치/편의, 수분/유분 밸런스, 제형/사용감","보습/속건조, 상황/편의, 추천/재구매, 흡수/발림성",4,4점,긍정,2,"데일리, 보습, 수분감, 추천, 흡수",좋아요 보습으로 강력한거같아요 추천 해요오 데일리로 밤에 사용하기 젛을듯 흡수 잘되요 수분감 충분했어요,진정돠고 좋아요 보습으로 강력한거같아요 추천 해요오 데일리로 밤에 사용하기 젛을듯 흡수 잘되요 수분감 충분했어요,1.5,"데일리, 보습, 수분감, 진정, 추천, 흡수"
